t_sec,gaze_speed_dps,is_fixation,pred_confidence,hand_speed
104.521,19.277,1,0.000,0.000
104.571,15.844,1,0.000,0.000
104.621,15.844,1,0.000,0.000
104.671,8.813,1,0.000,0.000
104.722,8.813,1,0.000,0.000
104.772,8.076,1,0.000,0.000
104.821,8.076,1,0.000,0.000
104.871,15.913,1,0.000,0.000
104.921,15.913,1,0.000,0.000
104.971,3.714,1,0.000,0.000
105.021,3.714,1,0.000,0.000
105.071,6.675,1,0.000,0.000
105.121,6.675,1,0.000,0.000
105.172,33.177,1,0.000,0.000
105.221,33.177,1,0.000,0.000
105.271,23.606,1,0.000,0.000
105.321,23.606,1,0.000,0.000
105.371,18.161,1,0.000,0.000
105.421,18.161,1,0.000,0.000
105.471,24.320,1,0.000,0.000
105.522,24.320,1,0.000,0.000
105.572,16.263,1,0.000,0.000
105.621,16.263,1,0.000,0.000
105.671,18.159,1,0.000,0.000
105.721,18.159,1,0.000,0.000
105.771,14.099,1,0.000,0.000
105.821,14.099,1,0.000,0.000
105.871,10.625,1,0.000,0.000
105.922,10.625,1,0.000,0.000
105.971,10.750,1,0.000,0.000
106.021,10.750,1,0.000,0.000
106.071,17.117,1,0.000,0.000
106.121,17.117,1,0.000,0.000
106.171,20.465,1,0.000,0.000
106.221,20.465,1,0.000,0.000
106.271,17.594,1,0.000,0.000
106.321,17.594,1,0.000,0.000
106.371,13.366,1,0.000,0.000
106.421,13.366,1,0.000,0.000
106.471,7.694,1,0.000,0.000
106.521,7.694,1,0.000,0.000
106.572,11.023,1,0.000,0.000
106.621,11.023,1,0.000,0.000
106.671,11.273,1,0.000,0.000
106.722,11.273,1,0.000,0.000
106.771,2.967,1,0.000,0.000
106.821,2.967,1,0.000,0.000
106.871,8.936,1,0.000,0.000
106.921,8.936,1,0.000,0.000
106.971,6.325,1,0.000,0.000
107.021,6.325,1,0.000,0.000
107.071,40.479,1,0.000,0.000
107.121,40.479,1,0.000,0.000
107.171,37.987,1,0.000,0.000
107.221,37.987,1,0.000,0.000
107.271,34.204,1,0.000,0.000
107.321,34.204,1,0.000,0.000
107.371,31.945,1,0.000,0.000
107.421,31.945,1,0.000,0.000
107.471,26.942,1,0.000,0.000
107.521,26.942,1,0.000,0.000
107.571,20.492,1,0.000,0.000
107.621,20.492,1,0.000,0.000
107.671,18.094,1,0.000,0.000
107.721,18.094,1,0.000,0.000
107.771,13.251,1,0.000,0.000
107.821,13.251,1,0.000,0.000
107.871,15.838,1,0.000,0.000
107.921,15.838,1,0.000,0.000
107.972,11.701,1,0.000,0.000
108.021,11.701,1,0.000,0.000
108.071,10.123,1,0.000,0.000
108.121,10.123,1,0.000,0.000
108.172,43.338,1,0.000,0.000
108.221,43.338,1,0.000,0.000
108.271,42.418,1,0.000,0.000
108.321,42.418,1,0.000,0.000
108.371,39.623,1,0.000,0.000
108.421,39.623,1,0.000,0.000
108.471,28.029,1,0.000,0.000
108.522,28.029,1,0.000,0.000
108.571,35.086,1,0.000,0.000
108.621,35.086,1,0.000,0.000
108.671,22.162,1,0.000,0.000
108.722,22.162,1,0.000,0.000
108.771,19.036,1,0.000,0.000
108.821,19.036,1,0.000,0.000
108.871,15.096,1,0.000,0.000
108.922,15.096,1,0.000,0.000
108.971,14.071,1,0.000,0.000
109.021,14.071,1,0.000,0.000
109.071,11.825,1,0.000,0.000
109.122,11.825,1,0.000,0.000
109.171,11.012,1,0.000,0.000
109.221,11.012,1,0.000,0.000
109.271,12.010,1,0.000,0.000
109.321,12.010,1,0.000,0.000
109.372,11.887,1,0.000,0.000
109.421,11.887,1,0.000,0.000
109.471,7.575,1,0.000,0.000
109.521,7.575,1,0.000,0.000
109.571,5.844,1,0.000,0.000
109.622,5.844,1,0.000,0.000
109.671,7.447,1,0.000,0.000
109.721,7.447,1,0.000,0.000
109.772,4.832,1,0.000,0.000
109.821,4.832,1,0.000,0.000
109.871,2.254,1,0.000,0.000
109.921,2.254,1,0.000,0.000
109.972,6.110,1,0.000,0.000
110.021,6.110,1,0.000,0.000
110.072,6.257,1,0.000,0.000
110.121,6.257,1,0.000,0.000
110.171,4.363,1,0.000,0.000
110.221,4.363,1,0.000,0.000
110.272,51.688,1,0.000,0.000
110.322,51.688,1,0.000,0.000
110.371,35.505,1,0.000,0.000
110.421,35.505,1,0.000,0.000
110.471,43.240,1,0.000,0.000
110.521,43.240,1,0.000,0.000
110.571,36.680,1,0.000,0.000
110.621,36.680,1,0.000,0.000
110.671,27.080,1,0.000,0.000
110.722,27.080,1,0.000,0.000
110.771,28.316,1,0.000,0.000
110.821,28.316,1,0.000,0.000
110.871,28.349,1,0.000,0.000
110.921,28.349,1,0.000,0.000
110.971,21.231,1,0.000,0.000
111.021,21.231,1,0.000,0.000
111.071,8.167,1,0.000,0.000
111.121,8.167,1,0.000,0.000
111.171,13.468,1,0.000,0.000
111.221,13.468,1,0.000,0.000
111.271,10.930,1,0.000,0.000
111.321,10.930,1,0.000,0.000
111.371,10.005,1,0.000,0.000
111.421,10.005,1,0.000,0.000
111.471,9.501,1,0.000,0.000
111.521,9.501,1,0.000,0.000
111.571,4.806,1,0.000,0.000
111.621,4.806,1,0.000,0.000
111.671,7.017,1,0.000,0.000
111.721,7.017,1,0.000,0.000
111.771,5.812,1,0.000,0.000
111.821,5.812,1,0.000,0.000
111.871,3.339,1,0.000,0.000
111.921,3.339,1,0.000,0.000
111.972,14.097,1,0.000,0.000
112.021,14.097,1,0.000,0.000
112.071,5.519,1,0.000,0.000
112.121,5.519,1,0.000,0.000
112.171,16.992,1,0.000,0.000
24.989,34.720,1,0.800,0.202
25.051,33.412,1,0.800,0.291
25.116,26.710,1,0.800,0.243
25.183,26.710,1,0.800,0.202
25.314,19.854,1,0.800,0.273
25.380,19.854,1,0.800,0.415
25.444,15.619,1,0.800,0.396
25.507,12.372,1,0.800,0.208
26.148,35.752,1,0.800,0.354
26.215,29.640,1,0.800,0.342
26.281,29.640,1,0.800,0.362
26.347,25.463,1,0.800,0.460
26.411,20.772,1,0.800,0.461
30.868,7.331,1,0.800,0.266
30.935,8.736,1,0.800,0.380
30.999,7.673,1,0.800,0.428
31.064,7.673,1,0.800,0.406
31.130,6.046,1,0.800,0.280
31.265,4.374,1,0.800,0.249
31.331,3.191,1,0.800,0.375
31.400,0.229,1,0.800,0.421
31.472,0.229,1,0.800,0.318
58.954,2.541,1,0.800,0.258
59.017,7.342,1,0.800,0.359
59.084,7.342,1,0.800,0.346
59.147,6.674,1,1.000,0.279
59.810,61.919,1,0.800,0.252
59.889,61.919,1,0.800,0.302
59.955,43.485,1,0.800,0.217
60.804,12.487,1,0.800,0.352
60.869,12.487,1,0.800,0.492
60.936,11.995,1,0.800,0.584
61.003,12.384,1,0.800,0.568
61.069,12.384,1,0.800,0.441
61.137,8.983,1,0.800,0.241
62.493,50.857,1,0.800,0.222
62.560,37.039,1,0.800,0.219
67.932,23.964,1,0.800,0.245
67.996,23.964,1,0.800,0.267
69.621,58.067,1,0.800,0.390
69.670,58.067,1,0.800,0.494
69.737,52.291,1,0.800,0.473
69.803,39.282,1,0.800,0.409
69.870,39.282,1,0.800,0.440
69.937,32.674,1,0.800,0.297
70.008,30.079,1,0.800,0.231
70.075,30.079,1,0.800,0.327
70.141,25.007,1,0.800,0.502
70.207,17.468,1,0.800,0.495
70.272,17.468,1,0.800,0.328
83.183,8.876,1,0.800,0.319
83.248,11.690,1,0.800,0.556
83.972,21.231,1,0.800,0.316
84.040,12.552,1,0.800,0.237
84.307,41.035,1,0.800,0.256
84.369,41.035,1,0.800,0.434
84.433,39.940,1,0.800,0.349
120.109,23.618,1,0.268,0.268
120.175,23.618,1,0.399,0.399
120.239,13.028,1,0.405,0.405
120.306,11.100,1,0.331,0.331
120.371,11.100,1,0.266,0.266
120.436,9.464,1,0.221,0.221
120.694,7.660,1,0.345,0.345
120.760,12.146,1,0.429,0.429
120.830,12.624,1,0.409,0.409
120.909,14.305,1,0.309,0.309
125.814,9.889,1,0.209,0.209
125.881,9.889,1,0.255,0.255
125.948,10.638,1,0.281,0.281
126.014,3.893,1,0.254,0.254
126.152,9.250,1,0.206,0.206
126.219,6.731,1,0.295,0.295
126.287,6.731,1,0.309,0.309
126.356,12.567,1,0.325,0.325
126.423,0.653,1,0.278,0.278
128.579,8.904,1,0.278,0.278
128.644,9.339,1,0.323,0.323
128.710,5.849,1,0.350,0.350
128.777,5.849,1,0.366,0.366
128.843,7.737,1,0.355,0.355
128.911,12.690,1,0.287,0.287
140.900,28.243,1,0.226,0.226
140.966,28.243,1,0.268,0.268
141.030,17.418,1,0.222,0.222
144.107,8.778,1,0.220,0.220
144.171,8.778,1,0.205,0.205
513.369,19.380,1,0.800,0.322
513.436,30.010,1,0.800,0.392
513.501,16.811,1,0.800,0.372
513.565,16.811,1,0.800,0.341
513.631,9.734,1,0.800,0.272
513.699,9.734,1,0.800,0.204
514.512,7.948,1,0.800,0.271
514.580,7.948,1,0.800,0.345
514.647,10.643,1,0.800,0.389
514.713,4.060,1,0.800,0.424
514.778,4.060,1,0.800,0.417
514.843,10.276,1,0.800,0.325
514.907,16.700,1,0.800,0.252
515.163,4.995,1,0.800,0.244
515.234,5.883,1,0.800,0.259
515.303,7.253,1,0.800,0.269
515.373,7.253,1,0.800,0.296
515.439,0.914,1,0.800,0.251
518.641,11.078,1,0.800,0.308
518.707,25.900,1,0.800,0.267
552.860,28.841,1,0.222,0.222
552.931,22.891,1,0.202,0.202
553.258,25.079,1,0.267,0.267
553.324,24.467,1,0.473,0.473
553.389,24.467,1,0.559,0.559
553.454,17.180,1,0.332,0.332
553.519,2.457,1,0.284,0.284
553.585,2.457,1,0.323,0.323
553.656,18.058,1,0.241,0.241
555.953,10.773,1,0.272,0.272
556.019,3.196,1,0.361,0.361
556.083,3.196,1,0.450,0.450
556.148,10.505,1,0.547,0.547
556.211,12.707,1,0.509,0.509
556.277,12.707,1,0.458,0.458
556.342,26.519,1,0.484,0.484
556.410,19.375,1,0.546,0.546
556.478,19.375,1,0.547,0.547
556.545,2.848,1,0.506,0.506
556.609,12.063,1,0.474,0.474
556.676,12.063,1,0.373,0.373
556.747,20.218,1,0.268,0.268
557.455,13.573,1,0.232,0.232
557.527,25.676,1,0.264,0.264
557.592,25.676,1,0.220,0.220
557.663,15.273,1,0.300,0.300
557.748,22.401,1,0.476,0.476
557.795,22.401,1,0.743,0.743
557.862,29.312,1,0.800,0.815
557.930,34.942,1,0.716,0.716
565.363,10.664,1,0.212,0.212
565.565,8.044,1,1.000,0.280
565.638,9.144,1,1.000,0.238
566.420,38.365,1,0.800,0.267
566.490,38.365,1,0.800,0.293
566.556,32.177,1,0.800,0.262
566.623,17.877,1,0.800,0.241
566.694,17.877,1,0.800,0.263
566.765,35.423,1,0.300,0.300
566.831,31.482,1,0.281,0.281
566.897,31.482,1,0.344,0.344
566.963,40.326,1,0.339,0.339
567.029,20.319,1,0.250,0.250
567.093,20.319,1,0.218,0.218
574.718,17.052,1,0.209,0.209
574.785,17.052,1,0.266,0.266
574.850,6.770,1,0.287,0.287
574.916,32.357,1,0.227,0.227
583.411,18.280,1,0.355,0.355
583.476,18.280,1,0.394,0.394
583.542,15.256,1,0.343,0.343
583.606,15.878,1,0.251,0.251
816.759,8.416,1,0.800,0.219
816.823,7.622,1,0.800,0.406
816.889,7.622,1,0.800,0.654
816.956,13.695,1,0.800,0.789
817.024,38.212,1,0.800,0.655
817.092,38.212,1,0.800,0.429
817.360,27.294,1,0.800,0.225
817.428,29.736,1,0.800,0.334
817.494,29.736,1,0.800,0.395
817.558,27.292,1,0.800,0.376
817.624,12.258,1,0.800,0.278
817.817,31.445,1,0.800,0.410
817.883,31.445,1,0.800,0.563
817.950,21.271,1,0.800,0.688
818.024,32.739,1,0.800,0.570
818.090,32.739,1,0.800,0.222
854.459,27.601,1,0.238,0.238
854.526,27.976,1,0.256,0.256
854.847,7.180,1,0.317,0.317
854.913,41.083,1,0.412,0.412
854.979,41.083,1,0.436,0.436
855.044,19.636,1,0.321,0.321
856.891,19.173,1,0.230,0.230
857.488,24.240,1,0.277,0.277
857.552,3.606,1,0.382,0.382
857.616,12.753,1,0.344,0.344
857.681,12.753,1,0.353,0.353
857.747,34.265,1,0.502,0.502
857.817,0.173,1,0.457,0.457
857.884,0.173,1,0.312,0.312
858.277,26.760,1,0.450,0.450
858.361,22.224,1,0.800,0.980
859.374,16.435,1,0.800,1.161
859.441,5.838,1,0.800,0.959
859.508,18.047,1,0.496,0.496
859.576,18.047,1,0.453,0.453
859.644,4.359,1,0.267,0.267
863.965,15.426,1,0.221,0.221
864.031,5.973,1,0.212,0.212
864.164,28.697,1,0.246,0.246
864.233,26.342,1,0.261,0.261
864.300,16.452,1,0.240,0.240
864.369,16.452,1,0.238,0.238
864.435,24.712,1,0.267,0.267
864.503,36.676,1,0.265,0.265
864.569,36.676,1,0.232,0.232
867.479,47.712,1,0.206,0.206
867.545,22.767,1,0.281,0.281
867.611,29.162,1,0.312,0.312
867.678,29.162,1,0.273,0.273
875.387,12.781,1,0.257,0.257
875.453,2.961,1,0.260,0.260
876.179,27.094,1,0.204,0.204
877.221,24.940,1,0.266,0.266
877.288,24.940,1,0.350,0.350
877.355,6.806,1,0.302,0.302
877.419,10.635,1,0.344,0.344
877.483,10.635,1,0.517,0.517
877.547,4.333,1,0.547,0.547
877.629,12.546,1,0.513,0.513
877.674,12.546,1,0.503,0.503
877.739,4.506,1,0.447,0.447
877.805,20.832,1,0.356,0.356
877.869,20.832,1,0.298,0.298
877.937,19.413,1,0.311,0.311
889.292,19.258,1,0.215,0.215
889.359,7.212,1,0.218,0.218
889.423,8.032,1,0.200,0.200
891.240,22.807,1,0.202,0.202
891.308,24.014,1,0.251,0.251
891.372,24.014,1,0.282,0.282
891.437,16.681,1,0.367,0.367
891.508,18.996,1,0.263,0.263
891.574,18.996,1,0.215,0.215
891.639,15.329,1,0.270,0.270
891.964,2.057,1,0.238,0.238
893.181,12.256,1,0.246,0.246
893.248,7.760,1,0.376,0.376
893.316,7.082,1,0.482,0.482
893.384,7.082,1,0.537,0.537
893.452,12.613,1,0.453,0.453
893.520,53.966,1,0.250,0.250
893.585,53.966,1,0.321,0.321
1188.583,41.741,1,0.800,0.695
1188.628,32.023,1,0.800,0.772
1188.696,32.023,1,0.800,0.530
1188.833,19.842,1,0.800,0.328
1188.899,19.842,1,0.800,0.459
1188.964,17.827,1,0.800,0.381
1189.902,16.084,1,0.800,0.248
1189.971,16.084,1,0.800,0.203
1190.177,11.046,1,0.800,0.222
1190.243,18.342,1,0.800,0.322
1190.307,7.445,1,0.800,0.380
1190.371,7.445,1,0.800,0.370
1190.435,5.032,1,0.800,0.299
1190.625,14.175,1,0.800,0.276
1190.689,14.175,1,0.800,0.227
1192.868,31.771,1,0.800,0.256
1192.932,25.772,1,0.800,0.320
1192.996,25.772,1,0.800,0.373
1193.062,16.996,1,0.800,0.383
1193.126,9.360,1,0.800,0.326
1193.319,11.047,1,0.800,0.242
1193.408,24.748,1,0.800,0.302
1193.457,24.748,1,0.800,0.387
1193.525,34.319,1,0.800,0.433
1193.593,34.319,1,0.800,0.287
1196.681,5.197,1,0.800,0.206
1196.745,13.782,1,0.800,0.299
1196.808,17.392,1,0.800,0.372
1196.872,17.392,1,0.800,0.393
1196.936,12.354,1,0.800,0.261
1197.204,6.365,1,0.800,0.296
1197.272,6.365,1,0.800,0.401
1197.359,2.785,1,0.800,0.361
1197.405,13.476,1,0.800,0.315
1197.477,13.476,1,0.800,0.211
1199.257,3.723,1,0.800,0.260
1199.321,24.455,1,0.800,0.401
1199.386,24.455,1,0.800,0.475
1201.054,28.382,1,0.800,0.227
1201.187,11.565,1,0.800,0.225
1235.868,36.696,1,0.206,0.206
1237.549,8.809,1,0.221,0.221
1238.022,12.894,1,0.208,0.208
1238.087,12.894,1,0.235,0.235
1238.154,27.299,1,0.239,0.239
1238.220,5.332,1,0.291,0.291
1238.285,5.332,1,0.377,0.377
1238.351,7.619,1,0.404,0.404
1238.417,10.010,1,0.374,0.374
1238.483,10.010,1,0.337,0.337
1238.547,16.117,1,0.263,0.263
1243.702,41.133,1,0.230,0.230
1243.767,41.133,1,0.320,0.320
1243.836,15.771,1,0.343,0.343
1243.902,16.069,1,0.304,0.304
1243.969,16.069,1,0.281,0.281
1244.038,14.063,1,0.225,0.225
1253.559,18.597,1,0.204,0.204
1253.624,17.056,1,0.226,0.226
1253.755,7.552,1,0.225,0.225
1253.821,25.296,1,0.230,0.230
1254.420,16.824,1,0.203,0.203
1259.693,18.802,1,0.231,0.231
1259.761,17.921,1,0.268,0.268
1259.832,39.196,1,0.247,0.247
1259.916,20.007,1,0.214,0.214
1259.961,20.007,1,0.223,0.223
1270.155,15.489,1,0.248,0.248
1270.219,12.281,1,0.261,0.261
1270.283,12.281,1,0.253,0.253
1270.346,6.763,1,0.237,0.237
1270.409,25.318,1,0.202,0.202
1525.216,31.722,1,0.800,0.219
1525.411,12.250,1,0.800,0.248
1525.481,12.250,1,0.800,0.209
1552.694,28.324,1,0.800,0.300
1552.763,21.337,1,0.800,0.324
1552.830,10.010,1,0.800,0.302
1552.899,10.010,1,0.800,0.277
1553.162,11.210,1,0.800,0.244
1553.227,10.854,1,0.800,0.304
1553.292,10.854,1,0.800,0.272
1554.989,12.143,1,0.800,0.213
1587.959,20.276,1,0.243,0.243
1588.026,14.677,1,0.291,0.291
1588.092,14.677,1,0.307,0.307
1588.161,7.749,1,0.354,0.354
1588.231,16.549,1,0.332,0.332
1588.299,19.314,1,0.302,0.302
1588.369,19.314,1,0.254,0.254
1588.436,8.929,1,0.247,0.247
1588.500,15.388,1,0.226,0.226
1591.010,49.723,1,0.246,0.246
1591.077,49.723,1,0.319,0.319
1591.147,34.941,1,0.235,0.235
1591.815,23.575,1,0.264,0.264
1591.879,23.575,1,0.270,0.270
1591.945,22.103,1,0.201,0.201
1592.217,28.962,1,0.243,0.243
1592.283,28.962,1,0.217,0.217
1597.608,15.162,1,0.270,0.270
1597.678,15.162,1,0.300,0.300
1597.747,12.699,1,0.289,0.289
1597.814,9.509,1,0.237,0.237
1597.879,9.509,1,0.321,0.321
1597.943,13.548,1,0.396,0.396
1598.008,5.680,1,0.276,0.276
1598.073,5.680,1,0.243,0.243
1598.139,8.792,1,0.249,0.249
1598.202,7.040,1,0.229,0.229
804.036,7.322,1,0.800,0.224
804.107,7.322,1,0.800,0.368
804.178,36.828,1,0.800,0.438
804.244,36.410,1,0.800,0.502
804.312,36.410,1,0.800,0.517
804.381,9.844,1,0.800,0.387
804.452,19.584,1,0.800,0.261
832.722,6.425,1,0.547,0.547
832.786,22.282,1,0.417,0.417
837.221,19.840,1,0.205,0.205
837.553,28.267,1,0.262,0.262
837.618,28.267,1,0.328,0.328
837.685,10.893,1,0.317,0.317
837.753,5.842,1,0.240,0.240
839.502,1.833,1,0.217,0.217
839.568,8.954,1,0.339,0.339
839.634,24.305,1,0.391,0.391
839.701,24.305,1,0.483,0.483
839.772,4.190,1,0.455,0.455
839.838,10.938,1,0.291,0.291
841.996,28.385,1,0.204,0.204
847.976,32.166,1,0.800,0.316
848.045,40.259,1,0.800,0.301
881.328,21.338,1,0.207,0.207
881.394,19.142,1,0.250,0.250
881.462,21.404,1,0.249,0.249
881.529,21.404,1,0.206,0.206
881.854,13.283,1,0.225,0.225
881.929,13.283,1,0.251,0.251
882.001,16.269,1,0.251,0.251
882.068,29.968,1,0.244,0.244
882.137,9.952,1,0.230,0.230
882.204,9.952,1,0.217,0.217
882.271,13.520,1,0.200,0.200
882.335,14.652,1,0.202,0.202
882.401,14.652,1,0.201,0.201
882.468,28.138,1,0.223,0.223
882.541,14.615,1,0.244,0.244
882.610,14.615,1,0.234,0.234
882.677,16.186,1,0.248,0.248
882.740,10.094,1,0.311,0.311
882.804,10.094,1,0.320,0.320
882.871,14.718,1,0.255,0.255
887.688,60.352,1,0.229,0.229
887.758,34.397,1,0.228,0.228
887.826,34.397,1,0.236,0.236
887.892,23.514,1,0.230,0.230
890.484,26.443,1,0.219,0.219
890.548,7.546,1,0.253,0.253
901.145,56.826,1,0.218,0.218
903.604,12.154,1,0.277,0.277
903.673,6.870,1,0.237,0.237
904.092,24.035,1,0.309,0.309
904.157,18.621,1,0.431,0.431
904.227,18.621,1,0.439,0.439
904.317,11.311,1,0.408,0.408
904.364,5.222,1,0.506,0.506
904.431,21.222,1,0.511,0.511
904.498,21.222,1,0.329,0.329
904.562,9.827,1,0.250,0.250
904.627,9.827,1,0.219,0.219
906.756,14.168,1,0.240,0.240
906.824,14.168,1,0.250,0.250
908.686,21.438,1,0.260,0.260
908.753,28.196,1,0.250,0.250
908.817,28.196,1,0.233,0.233
908.882,30.887,1,0.211,0.211
2266.390,23.602,1,0.216,0.216
2266.458,6.988,1,0.270,0.270
2266.528,6.988,1,0.267,0.267
2266.596,15.829,1,0.228,0.228
2266.728,24.682,1,0.276,0.276
2266.813,47.159,1,0.309,0.309
2266.859,26.445,1,0.373,0.373
2266.926,26.445,1,0.404,0.404
2267.322,32.148,1,0.216,0.216
2296.604,16.985,1,0.368,0.368
2296.668,22.321,1,0.386,0.386
2296.736,16.109,1,0.395,0.395
2303.276,3.057,1,0.240,0.240
2303.341,6.406,1,0.418,0.418
2303.406,6.406,1,0.543,0.543
2303.472,22.359,1,0.651,0.651
2303.539,4.875,1,0.623,0.623
3016.224,21.586,1,0.259,0.259
3016.289,21.380,1,0.382,0.382
3016.354,7.661,1,0.727,0.727
3016.419,7.661,1,0.744,0.744
3039.097,29.099,1,0.231,0.231
3039.168,28.309,1,0.229,0.229
3039.946,18.227,1,0.345,0.345
3040.017,18.227,1,0.598,0.598
3040.085,36.033,1,0.705,0.705
3040.155,10.890,1,0.780,0.780
3040.229,30.098,1,0.749,0.749
3040.300,30.098,1,0.760,0.760
3041.113,15.800,1,0.213,0.213
3041.183,25.769,1,0.391,0.391
3041.248,38.791,1,0.348,0.348
3041.318,38.791,1,0.370,0.370
3041.384,15.240,1,0.367,0.367
3041.449,20.873,1,0.355,0.355
3041.515,20.873,1,0.335,0.335
3041.582,11.964,1,0.239,0.239
3043.018,18.087,1,0.250,0.250
3043.086,8.988,1,0.349,0.349
3043.151,10.315,1,0.436,0.436
3043.216,10.315,1,0.503,0.503
3043.283,18.875,1,0.470,0.470
3054.757,18.263,1,0.420,0.420
3054.823,18.263,1,0.455,0.455
3054.887,18.976,1,0.306,0.306
3054.952,20.863,1,0.292,0.292
3055.016,20.863,1,0.367,0.367
3055.081,13.198,1,0.346,0.346
3055.147,20.295,1,0.307,0.307
3055.214,20.295,1,0.303,0.303
3055.282,9.629,1,0.265,0.265
3055.355,7.223,1,0.236,0.236
3055.420,7.223,1,0.237,0.237
3056.152,23.187,1,0.265,0.265
3056.219,23.187,1,0.343,0.343
3056.285,30.346,1,0.297,0.297
3056.352,8.670,1,0.201,0.201
3056.815,5.657,1,0.214,0.214
3056.882,15.115,1,0.219,0.219
3068.836,2.791,1,0.232,0.232
3068.903,2.791,1,0.207,0.207
3069.098,20.762,1,0.211,0.211
3069.164,14.536,1,0.250,0.250
3069.230,7.129,1,0.273,0.273
3069.297,7.129,1,0.277,0.277
3069.377,27.728,1,0.251,0.251
3073.860,18.356,1,0.216,0.216
3073.926,18.356,1,0.244,0.244
3074.712,0.929,1,0.254,0.254
3074.800,2.442,1,0.207,0.207
3863.536,0.737,1,0.800,0.257
3863.603,0.737,1,0.800,0.255
3891.768,14.540,1,0.800,0.544
3891.835,15.450,1,0.800,0.554
3891.901,15.450,1,0.800,0.472
3891.968,13.176,1,0.800,0.390
3924.988,27.991,1,0.800,0.201
3925.056,6.109,1,0.800,0.281
3925.130,26.707,1,0.800,0.219
3925.393,18.334,1,0.800,0.350
3925.457,14.881,1,0.800,0.507
3925.521,14.881,1,0.800,0.536
3925.586,21.194,1,0.800,0.534
3925.652,27.834,1,0.800,0.376
3927.902,13.182,1,0.800,0.238
3939.146,10.669,1,0.800,0.222
3939.217,10.669,1,0.800,0.287
3939.286,31.855,1,0.800,0.279
3959.289,13.905,1,0.215,0.215
3959.357,25.194,1,0.216,0.216
3959.558,4.587,1,0.219,0.219
3961.881,5.397,1,0.211,0.211
3961.949,9.186,1,0.286,0.286
3962.015,9.186,1,0.248,0.248
3962.080,29.751,1,0.235,0.235
3962.149,6.984,1,0.209,0.209
3963.148,7.078,1,0.248,0.248
3963.220,7.078,1,0.211,0.211
3963.285,25.782,1,0.249,0.249
3963.352,7.315,1,0.414,0.414
3963.422,7.315,1,0.403,0.403
3963.498,6.730,1,0.284,0.284
3963.563,7.377,1,0.230,0.230
3976.635,10.198,1,0.257,0.257
3976.704,10.198,1,0.233,0.233
3976.907,11.409,1,0.335,0.335
3976.974,8.708,1,0.454,0.454
3977.123,10.371,1,0.682,0.682
3977.193,11.312,1,0.680,0.680
3977.259,12.876,1,0.485,0.485
3977.326,12.876,1,0.362,0.362
3977.393,5.362,1,0.271,0.271
3977.460,2.782,1,0.220,0.220
3979.462,14.549,1,0.207,0.207
3979.530,14.686,1,0.240,0.240
3979.603,14.686,1,0.288,0.288
3979.671,15.011,1,0.319,0.319
3979.738,16.655,1,0.299,0.299
3979.822,16.655,1,0.241,0.241
3979.888,14.633,1,0.237,0.237
3983.795,16.114,1,0.210,0.210
3983.864,21.839,1,0.286,0.286
3983.929,21.839,1,0.309,0.309
3983.998,19.183,1,0.324,0.324
3984.060,9.674,1,0.235,0.235
3984.191,16.123,1,0.201,0.201
3984.259,14.245,1,0.213,0.213
3984.465,37.166,1,0.216,0.216
3988.471,19.036,1,0.201,0.201
3992.492,6.138,1,0.244,0.244
3992.562,31.908,1,0.322,0.322
3992.628,31.908,1,0.364,0.364
3992.694,30.446,1,0.463,0.463
3992.760,7.851,1,0.394,0.394
3992.955,38.918,1,0.236,0.236
4240.319,9.996,1,0.369,0.369
4240.390,10.791,1,0.383,0.383
4243.279,39.623,1,0.223,0.223
4243.350,13.654,1,0.277,0.277
4244.005,25.597,1,0.253,0.253
4244.075,40.581,1,0.261,0.261
4244.146,16.368,1,0.211,0.211
4244.540,2.914,1,0.203,0.203
4244.869,28.255,1,0.253,0.253
4244.945,9.472,1,0.285,0.285
4245.010,9.472,1,0.320,0.320
4245.074,33.388,1,0.382,0.382
4245.142,26.520,1,0.368,0.368
4245.208,26.520,1,0.377,0.377
4245.275,15.269,1,0.419,0.419
4245.345,22.112,1,0.375,0.375
4245.412,22.112,1,0.277,0.277
4249.239,26.849,1,0.206,0.206
4249.306,26.849,1,0.228,0.228
4249.378,18.921,1,0.201,0.201
4249.447,12.466,1,0.275,0.275
4249.514,12.466,1,0.283,0.283
4249.579,19.501,1,0.281,0.281
4249.647,33.353,1,0.281,0.281
4249.717,33.353,1,0.213,0.213
4250.706,34.375,1,0.210,0.210
4250.773,21.407,1,0.206,0.206
4251.044,17.266,1,0.213,0.213
4251.112,17.266,1,0.225,0.225
4251.179,14.826,1,0.214,0.214
4251.244,28.566,1,0.206,0.206
4251.309,28.566,1,0.203,0.203
4251.376,28.736,1,0.250,0.250
4251.441,5.794,1,0.304,0.304
4251.508,5.794,1,0.308,0.308
4251.573,10.139,1,0.268,0.268
4251.638,20.112,1,0.227,0.227
4251.703,20.112,1,0.209,0.209
4256.986,6.998,1,0.206,0.206
9.287,38.178,1,0.257,0.257
9.354,35.331,1,0.347,0.347
9.421,32.204,1,0.431,0.431
9.489,32.204,1,0.408,0.408
9.557,21.789,1,0.308,0.308
9.751,16.168,1,0.400,0.400
9.817,19.517,1,0.580,0.580
9.882,19.517,1,0.636,0.636
9.948,11.822,1,0.604,0.604
10.012,9.015,1,0.462,0.462
10.077,9.015,1,0.232,0.232
11.390,19.818,1,0.375,0.375
12.470,10.108,1,0.800,0.882
