event,gesture,timestamp
gesture_detected,POINT,1776671346.6047988
gesture_detected,POINT,1776671346.667639
gesture_detected,POINT,1776671346.7312658
gesture_detected,POINT,1776671346.7947407
gesture_detected,POINT,1776671346.8586712
gesture_detected,POINT,1776671346.922197
gesture_detected,POINT,1776671346.9846482
gesture_detected,POINT,1776671347.047286
gesture_detected,POINT,1776671347.1105008
gesture_detected,POINT,1776671347.1738157
gesture_detected,POINT,1776671347.2367494
gesture_detected,POINT,1776671347.2989647
gesture_detected,POINT,1776671347.3627098
gesture_detected,POINT,1776671347.4245355
gesture_detected,POINT,1776671347.486846
gesture_detected,POINT,1776671347.548821
gesture_detected,POINT,1776671347.6099827
gesture_detected,POINT,1776671347.6725392
gesture_detected,POINT,1776671347.7350001
gesture_detected,POINT,1776671347.797819
gesture_detected,POINT,1776671347.8601892
gesture_detected,POINT,1776671347.92429
gesture_detected,POINT,1776671347.9861827
gesture_detected,POINT,1776671348.048978
gesture_detected,POINT,1776671348.111115
gesture_detected,POINT,1776671348.174523
gesture_detected,POINT,1776671348.2371743
gesture_detected,POINT,1776671348.3002958
gesture_detected,POINT,1776671348.3628094
gesture_detected,POINT,1776671348.425615
gesture_detected,POINT,1776671348.4880993
gesture_detected,POINT,1776671348.5499969
gesture_detected,POINT,1776671348.612656
gesture_detected,POINT,1776671348.674489
gesture_detected,POINT,1776671348.7367556
gesture_detected,POINT,1776671348.798664
gesture_detected,POINT,1776671348.8603594
gesture_detected,POINT,1776671348.9216943
gesture_detected,POINT,1776671348.9841404
gesture_detected,POINT,1776671349.0459354
gesture_detected,POINT,1776671349.1082017
gesture_detected,POINT,1776671349.170718
gesture_detected,POINT,1776671349.2323477
gesture_detected,POINT,1776671349.294468
gesture_detected,POINT,1776671349.3576703
gesture_detected,POINT,1776671349.4206765
gesture_detected,POINT,1776671349.4836764
gesture_detected,POINT,1776671349.5466826
gesture_detected,POINT,1776671349.6093798
gesture_detected,POINT,1776671349.6724806
gesture_detected,POINT,1776671349.734526
gesture_detected,POINT,1776671349.7960265
gesture_detected,POINT,1776671349.8592248
gesture_detected,POINT,1776671349.9220133
gesture_detected,POINT,1776671349.9857543
gesture_detected,POINT,1776671350.0483668
gesture_detected,POINT,1776671350.1112533
gesture_detected,POINT,1776671350.173075
gesture_detected,POINT,1776671350.2342095
gesture_detected,POINT,1776671350.2954924
gesture_detected,POINT,1776671350.3571687
gesture_detected,POINT,1776671350.4209425
gesture_detected,POINT,1776671350.4826944
gesture_detected,POINT,1776671350.5464077
gesture_detected,POINT,1776671350.6112683
gesture_detected,POINT,1776671350.6731114
gesture_detected,POINT,1776671350.7355924
gesture_detected,POINT,1776671350.7985196
gesture_detected,POINT,1776671350.8613768
gesture_detected,POINT,1776671350.9242334
gesture_detected,POINT,1776671350.9870074
gesture_detected,POINT,1776671351.0499747
gesture_detected,POINT,1776671351.1154552
gesture_detected,POINT,1776671351.1808796
gesture_detected,POINT,1776671351.2456598
gesture_detected,POINT,1776671351.3081238
gesture_detected,POINT,1776671351.3744006
gesture_detected,OKAY,1776671351.4384618
gesture_detected,OKAY,1776671351.502076
gesture_detected,OKAY,1776671351.56491
gesture_detected,OKAY,1776671351.627888
gesture_detected,OKAY,1776671351.6912546
gesture_detected,OKAY,1776671351.7534192
gesture_detected,OKAY,1776671351.8154037
gesture_detected,OKAY,1776671351.8778603
gesture_detected,OKAY,1776671351.9401455
gesture_detected,OKAY,1776671352.0024328
gesture_detected,OKAY,1776671352.0648034
gesture_detected,OKAY,1776671352.127148
gesture_detected,OKAY,1776671352.1890361
gesture_detected,OKAY,1776671352.2504148
gesture_detected,OKAY,1776671352.3115644
gesture_detected,OKAY,1776671352.3747675
gesture_detected,OKAY,1776671352.4376194
gesture_detected,OKAY,1776671352.499295
gesture_detected,OKAY,1776671352.5621972
gesture_detected,OKAY,1776671352.6243224
gesture_detected,OKAY,1776671352.6863635
gesture_detected,OKAY,1776671352.7504325
gesture_detected,OKAY,1776671352.8131335
gesture_detected,OKAY,1776671352.8755367
gesture_detected,OKAY,1776671352.938578
gesture_detected,POINT,1776671353.0024667
gesture_detected,POINT,1776671353.0655372
gesture_detected,POINT,1776671353.1283646
gesture_detected,POINT,1776671353.2021587
gesture_detected,POINT,1776671353.2662628
gesture_detected,POINT,1776671353.332732
gesture_detected,POINT,1776671353.3958707
gesture_detected,POINT,1776671353.4590292
gesture_detected,POINT,1776671353.5229304
gesture_detected,POINT,1776671353.5855339
gesture_detected,POINT,1776671353.6485107
gesture_detected,POINT,1776671353.712978
gesture_detected,POINT,1776671353.7764351
gesture_detected,POINT,1776671353.8390262
gesture_detected,POINT,1776671353.902066
gesture_detected,POINT,1776671353.9647908
gesture_detected,POINT,1776671354.0269315
gesture_detected,POINT,1776671354.0920987
gesture_detected,POINT,1776671354.1555846
gesture_detected,POINT,1776671354.2204888
gesture_detected,POINT,1776671354.285869
gesture_detected,POINT,1776671354.3499892
gesture_detected,POINT,1776671354.4138765
gesture_detected,POINT,1776671354.4773464
gesture_detected,POINT,1776671354.5395973
gesture_detected,POINT,1776671354.6031313
gesture_detected,POINT,1776671354.6658483
gesture_detected,POINT,1776671354.7290914
gesture_detected,POINT,1776671354.791814
gesture_detected,POINT,1776671354.855497
gesture_detected,POINT,1776671354.9197185
gesture_detected,POINT,1776671354.983504
gesture_detected,POINT,1776671355.0470152
gesture_detected,POINT,1776671355.1093957
gesture_detected,POINT,1776671355.1723382
gesture_detected,POINT,1776671355.2351055
gesture_detected,POINT,1776671355.298011
gesture_detected,POINT,1776671355.3617096
gesture_detected,POINT,1776671355.4259582
gesture_detected,POINT,1776671355.49219
gesture_detected,POINT,1776671355.5568392
gesture_detected,POINT,1776671355.6202185
gesture_detected,POINT,1776671355.6847394
gesture_detected,POINT,1776671355.7482116
gesture_detected,POINT,1776671355.8106086
gesture_detected,POINT,1776671355.8748465
gesture_detected,POINT,1776671355.9394479
gesture_detected,POINT,1776671356.0071862
gesture_detected,POINT,1776671356.0719552
gesture_detected,POINT,1776671356.1360672
gesture_detected,POINT,1776671356.2004626
gesture_detected,POINT,1776671356.2652771
gesture_detected,POINT,1776671356.3285985
gesture_detected,POINT,1776671356.3928027
gesture_detected,POINT,1776671356.4568772
gesture_detected,POINT,1776671356.5215647
gesture_detected,POINT,1776671356.5850492
gesture_detected,POINT,1776671356.649433
gesture_detected,POINT,1776671356.7139418
gesture_detected,POINT,1776671356.779173
gesture_detected,POINT,1776671356.8430748
gesture_detected,POINT,1776671356.907295
gesture_detected,POINT,1776671356.97144
gesture_detected,POINT,1776671357.0355952
gesture_detected,POINT,1776671357.099489
gesture_detected,POINT,1776671357.1633952
gesture_detected,POINT,1776671357.2273843
gesture_detected,POINT,1776671357.2909133
gesture_detected,POINT,1776671357.3543572
gesture_detected,POINT,1776671357.4215493
gesture_detected,POINT,1776671357.4861286
gesture_detected,POINT,1776671357.5511801
gesture_detected,POINT,1776671357.6163971
gesture_detected,POINT,1776671357.8041937
gesture_detected,POINT,1776671357.8692465
gesture_detected,POINT,1776671357.9341347
gesture_detected,STOP,1776671358.0008924
gesture_detected,STOP,1776671358.0662646
gesture_detected,STOP,1776671358.12921
gesture_detected,STOP,1776671358.198982
gesture_detected,STOP,1776671358.262535
gesture_detected,STOP,1776671358.3260882
gesture_detected,STOP,1776671358.390673
gesture_detected,STOP,1776671358.4541147
gesture_detected,STOP,1776671358.5165603
gesture_detected,STOP,1776671358.5797892
gesture_detected,STOP,1776671358.6425958
gesture_detected,STOP,1776671358.7075143
gesture_detected,STOP,1776671358.7709305
gesture_detected,STOP,1776671358.833997
gesture_detected,STOP,1776671358.8965092
gesture_detected,STOP,1776671358.9592667
gesture_detected,STOP,1776671359.023812
gesture_detected,STOP,1776671359.0873508
gesture_detected,STOP,1776671359.152294
gesture_detected,STOP,1776671359.2154145
gesture_detected,STOP,1776671359.2799876
gesture_detected,STOP,1776671359.347212
gesture_detected,STOP,1776671359.4090383
gesture_detected,STOP,1776671359.472695
gesture_detected,STOP,1776671359.5350604
gesture_detected,STOP,1776671359.597798
gesture_detected,STOP,1776671359.661816
gesture_detected,STOP,1776671359.7246761
gesture_detected,STOP,1776671359.78762
gesture_detected,STOP,1776671359.8510664
gesture_detected,STOP,1776671359.9142358
gesture_detected,STOP,1776671359.9774408
gesture_detected,STOP,1776671360.0400853
gesture_detected,STOP,1776671360.103614
gesture_detected,STOP,1776671360.1669188
gesture_detected,STOP,1776671360.2300823
gesture_detected,STOP,1776671360.29252
gesture_detected,STOP,1776671360.355954
gesture_detected,STOP,1776671360.4191852
gesture_detected,STOP,1776671360.4829924
gesture_detected,STOP,1776671360.5462983
gesture_detected,STOP,1776671360.6105251
gesture_detected,STOP,1776671360.6751065
gesture_detected,STOP,1776671360.7378125
gesture_detected,STOP,1776671360.800134
gesture_detected,STOP,1776671360.8622904
gesture_detected,STOP,1776671360.9242795
gesture_detected,STOP,1776671360.9859338
gesture_detected,STOP,1776671361.0473075
gesture_detected,STOP,1776671361.1112633
gesture_detected,STOP,1776671361.1732109
gesture_detected,STOP,1776671361.2349234
gesture_detected,STOP,1776671361.2966304
gesture_detected,STOP,1776671361.3582582
gesture_detected,STOP,1776671361.4218972
gesture_detected,STOP,1776671361.4851785
gesture_detected,STOP,1776671361.5480304
gesture_detected,STOP,1776671361.6131494
gesture_detected,STOP,1776671361.6758304
gesture_detected,STOP,1776671361.7391894
gesture_detected,STOP,1776671361.80186
gesture_detected,STOP,1776671361.8651488
gesture_detected,STOP,1776671361.9283931
gesture_detected,STOP,1776671361.9905562
gesture_detected,STOP,1776671362.0551813
gesture_detected,STOP,1776671362.1179461
gesture_detected,STOP,1776671362.1828046
gesture_detected,STOP,1776671362.2454371
gesture_detected,STOP,1776671362.308632
gesture_detected,STOP,1776671362.370944
gesture_detected,STOP,1776671362.4322867
gesture_detected,STOP,1776671362.493728
gesture_detected,STOP,1776671362.556535
gesture_detected,STOP,1776671362.6207027
gesture_detected,STOP,1776671362.6819952
gesture_detected,STOP,1776671362.7429795
gesture_detected,STOP,1776671362.8054204
gesture_detected,STOP,1776671362.8662574
gesture_detected,STOP,1776671362.928361
gesture_detected,STOP,1776671362.990708
gesture_detected,STOP,1776671363.0575583
gesture_detected,STOP,1776671367.41309
gesture_detected,STOP,1776671367.4768825
gesture_detected,STOP,1776671367.542811
gesture_detected,STOP,1776671367.605106
gesture_detected,STOP,1776671367.667116
gesture_detected,STOP,1776671367.7304547
gesture_detected,STOP,1776671367.792864
gesture_detected,STOP,1776671367.8555567
gesture_detected,STOP,1776671367.9198487
gesture_detected,STOP,1776671367.982148
gesture_detected,STOP,1776671368.0454311
gesture_detected,STOP,1776671368.1082575
gesture_detected,STOP,1776671368.1732278
gesture_detected,STOP,1776671368.2366955
gesture_detected,STOP,1776671368.3008695
gesture_detected,STOP,1776671368.9491382
gesture_detected,STOP,1776671369.0105293
gesture_detected,STOP,1776671369.0741465
gesture_detected,STOP,1776671369.1368709
gesture_detected,STOP,1776671369.2013402
gesture_detected,STOP,1776671369.2638285
gesture_detected,STOP,1776671369.327191
gesture_detected,POINT,1776671369.3903124
gesture_detected,POINT,1776671369.4530902
gesture_detected,POINT,1776671369.5158224
gesture_detected,POINT,1776671369.578846
gesture_detected,POINT,1776671369.6424694
gesture_detected,POINT,1776671369.7067103
gesture_detected,POINT,1776671369.7709432
gesture_detected,POINT,1776671369.835099
gesture_detected,POINT,1776671369.898887
gesture_detected,POINT,1776671369.9629629
gesture_detected,POINT,1776671370.0267527
gesture_detected,POINT,1776671370.089488
gesture_detected,POINT,1776671370.15123
gesture_detected,POINT,1776671370.2140305
gesture_detected,POINT,1776671370.2763162
gesture_detected,POINT,1776671370.341256
gesture_detected,POINT,1776671370.4035778
gesture_detected,POINT,1776671370.4678245
gesture_detected,POINT,1776671370.530614
gesture_detected,POINT,1776671370.5942578
gesture_detected,POINT,1776671370.6567113
gesture_detected,POINT,1776671370.7189326
gesture_detected,POINT,1776671370.781169
gesture_detected,POINT,1776671370.842792
gesture_detected,POINT,1776671370.9044178
gesture_detected,POINT,1776671370.9651196
gesture_detected,POINT,1776671371.027852
gesture_detected,POINT,1776671371.089247
gesture_detected,POINT,1776671371.1512232
gesture_detected,POINT,1776671371.214513
gesture_detected,POINT,1776671371.2780843
gesture_detected,POINT,1776671371.341125
gesture_detected,POINT,1776671371.403758
gesture_detected,POINT,1776671371.4671059
gesture_detected,POINT,1776671371.5293968
gesture_detected,POINT,1776671371.5934637
gesture_detected,POINT,1776671371.655221
gesture_detected,POINT,1776671371.717436
gesture_detected,POINT,1776671371.7798383
gesture_detected,POINT,1776671371.843561
gesture_detected,POINT,1776671371.90734
gesture_detected,POINT,1776671371.9686613
gesture_detected,POINT,1776671372.0313358
gesture_detected,POINT,1776671372.092866
gesture_detected,POINT,1776671372.157739
gesture_detected,POINT,1776671372.2231693
gesture_detected,POINT,1776671372.286183
gesture_detected,POINT,1776671372.3483212
gesture_detected,POINT,1776671372.410705
gesture_detected,POINT,1776671372.4735813
gesture_detected,POINT,1776671372.534782
gesture_detected,POINT,1776671372.5977378
gesture_detected,POINT,1776671372.660047
gesture_detected,POINT,1776671372.7216485
gesture_detected,POINT,1776671372.783388
gesture_detected,POINT,1776671372.847296
gesture_detected,POINT,1776671372.9104671
gesture_detected,POINT,1776671372.9743454
gesture_detected,POINT,1776671373.0388749
gesture_detected,POINT,1776671373.1021569
gesture_detected,POINT,1776671373.1654062
gesture_detected,POINT,1776671373.2281597
gesture_detected,POINT,1776671373.2915184
gesture_detected,POINT,1776671373.355565
gesture_detected,POINT,1776671373.4216313
gesture_detected,POINT,1776671373.4845946
gesture_detected,POINT,1776671373.546646
gesture_detected,POINT,1776671373.6114519
gesture_detected,POINT,1776671373.6739957
gesture_detected,POINT,1776671373.7364204
gesture_detected,POINT,1776671373.798831
gesture_detected,POINT,1776671373.8625655
gesture_detected,POINT,1776671373.9272676
gesture_detected,POINT,1776671373.9912076
gesture_detected,POINT,1776671374.0537515
gesture_detected,POINT,1776671374.117329
gesture_detected,POINT,1776671374.1809547
gesture_detected,POINT,1776671374.2441998
gesture_detected,POINT,1776671374.3074737
gesture_detected,POINT,1776671374.3702626
gesture_detected,POINT,1776671374.4320061
gesture_detected,POINT,1776671374.494028
gesture_detected,POINT,1776671374.5556216
gesture_detected,POINT,1776671374.617675
gesture_detected,POINT,1776671374.6803343
gesture_detected,POINT,1776671374.7435088
gesture_detected,POINT,1776671374.8066103
gesture_detected,POINT,1776671374.8701105
gesture_detected,POINT,1776671374.9344752
gesture_detected,POINT,1776671374.9986844
gesture_detected,POINT,1776671375.062286
gesture_detected,POINT,1776671375.1243384
gesture_detected,POINT,1776671375.1864922
gesture_detected,POINT,1776671375.2496686
gesture_detected,POINT,1776671375.3124182
gesture_detected,POINT,1776671375.3754153
gesture_detected,POINT,1776671375.4384413
gesture_detected,POINT,1776671375.5027444
gesture_detected,POINT,1776671375.5651186
gesture_detected,POINT,1776671375.6282213
gesture_detected,POINT,1776671375.6921742
gesture_detected,POINT,1776671375.7553172
gesture_detected,POINT,1776671375.8186414
gesture_detected,POINT,1776671375.8810973
gesture_detected,POINT,1776671375.9439783
gesture_detected,POINT,1776671376.007716
gesture_detected,POINT,1776671376.0704968
gesture_detected,POINT,1776671376.1324298
gesture_detected,POINT,1776671376.1940901
gesture_detected,POINT,1776671376.255941
gesture_detected,POINT,1776671376.318154
gesture_detected,POINT,1776671376.3906016
gesture_detected,POINT,1776671376.4555466
gesture_detected,POINT,1776671376.5197096
gesture_detected,POINT,1776671376.584672
gesture_detected,POINT,1776671376.64912
gesture_detected,POINT,1776671376.7128322
gesture_detected,POINT,1776671376.7778707
gesture_detected,POINT,1776671376.8417656
gesture_detected,POINT,1776671376.9046867
gesture_detected,POINT,1776671376.966517
gesture_detected,POINT,1776671377.0301104
gesture_detected,POINT,1776671377.095545
gesture_detected,POINT,1776671377.1588206
gesture_detected,POINT,1776671377.2216558
gesture_detected,POINT,1776671377.2846732
gesture_detected,POINT,1776671377.3471696
gesture_detected,POINT,1776671377.4106452
gesture_detected,POINT,1776671377.47304
gesture_detected,POINT,1776671377.5351357
gesture_detected,POINT,1776671377.5968127
gesture_detected,POINT,1776671377.6579013
gesture_detected,POINT,1776671377.7197855
gesture_detected,POINT,1776671377.781493
gesture_detected,POINT,1776671377.843734
gesture_detected,POINT,1776671377.9057958
gesture_detected,POINT,1776671377.9717345
gesture_detected,POINT,1776671378.0350025
gesture_detected,POINT,1776671378.0984857
gesture_detected,POINT,1776671378.1611056
gesture_detected,POINT,1776671378.2275267
gesture_detected,POINT,1776671378.2895553
gesture_detected,POINT,1776671378.3545444
gesture_detected,POINT,1776671378.4184058
gesture_detected,POINT,1776671378.4800878
gesture_detected,POINT,1776671378.5414658
gesture_detected,POINT,1776671378.6034179
gesture_detected,POINT,1776671378.6685586
gesture_detected,POINT,1776671378.7317529
gesture_detected,POINT,1776671378.795766
gesture_detected,POINT,1776671378.8606708
gesture_detected,POINT,1776671378.9234028
gesture_detected,POINT,1776671378.9867504
gesture_detected,POINT,1776671379.0508904
gesture_detected,POINT,1776671379.1145215
gesture_detected,POINT,1776671379.1781082
gesture_detected,POINT,1776671379.2411046
gesture_detected,POINT,1776671379.3047986
gesture_detected,POINT,1776671379.3684983
gesture_detected,POINT,1776671379.4325485
gesture_detected,POINT,1776671379.4963899
gesture_detected,POINT,1776671379.5612934
gesture_detected,POINT,1776671379.6244931
gesture_detected,POINT,1776671379.689624
gesture_detected,POINT,1776671379.7530906
gesture_detected,POINT,1776671379.8160982
gesture_detected,POINT,1776671379.8793871
gesture_detected,POINT,1776671379.942484
gesture_detected,POINT,1776671380.0059452
gesture_detected,POINT,1776671380.0679746
gesture_detected,POINT,1776671380.1311972
gesture_detected,POINT,1776671380.1966004
gesture_detected,NEUTRAL,1776671380.2598264
gesture_detected,NEUTRAL,1776671380.322696
gesture_detected,NEUTRAL,1776671380.3844464
gesture_detected,NEUTRAL,1776671380.4477813
gesture_detected,NEUTRAL,1776671380.5129538
gesture_detected,NEUTRAL,1776671380.5746548
gesture_detected,NEUTRAL,1776671380.6372206
gesture_detected,NEUTRAL,1776671380.699534
gesture_detected,NEUTRAL,1776671380.7611656
gesture_detected,NEUTRAL,1776671380.8241057
gesture_detected,NEUTRAL,1776671380.8852506
gesture_detected,NEUTRAL,1776671380.9484305
gesture_detected,NEUTRAL,1776671381.0096345
gesture_detected,STOP,1776671381.0728416
gesture_detected,STOP,1776671381.134799
gesture_detected,STOP,1776671381.1983721
gesture_detected,STOP,1776671381.2625566
gesture_detected,STOP,1776671381.32709
gesture_detected,STOP,1776671381.3902822
gesture_detected,STOP,1776671381.4548051
gesture_detected,STOP,1776671381.5175967
gesture_detected,STOP,1776671381.5826976
gesture_detected,STOP,1776671381.646211
gesture_detected,OKAY,1776671381.7088017
gesture_detected,OKAY,1776671381.7720025
gesture_detected,OKAY,1776671381.8349636
gesture_detected,OKAY,1776671381.8966734
gesture_detected,OKAY,1776671381.9593344
gesture_detected,OKAY,1776671382.021284
gesture_detected,OKAY,1776671382.083531
gesture_detected,OKAY,1776671382.145171
gesture_detected,OKAY,1776671382.2071002
gesture_detected,OKAY,1776671382.26835
gesture_detected,OKAY,1776671382.3295367
gesture_detected,OKAY,1776671382.3910677
gesture_detected,OKAY,1776671382.4529219
gesture_detected,OKAY,1776671382.5134225
gesture_detected,OKAY,1776671382.576091
gesture_detected,OKAY,1776671382.6389155
gesture_detected,OKAY,1776671382.701242
gesture_detected,OKAY,1776671382.7633228
gesture_detected,OKAY,1776671382.8257325
gesture_detected,OKAY,1776671382.8874497
gesture_detected,OKAY,1776671382.9493983
gesture_detected,OKAY,1776671383.0128758
gesture_detected,OKAY,1776671383.07649
gesture_detected,OKAY,1776671383.1392174
gesture_detected,OKAY,1776671383.2050836
gesture_detected,OKAY,1776671383.269902
gesture_detected,OKAY,1776671383.333997
gesture_detected,OKAY,1776671383.3977609
gesture_detected,OKAY,1776671383.460427
gesture_detected,OKAY,1776671383.5240748
gesture_detected,OKAY,1776671383.587269
gesture_detected,OKAY,1776671383.64984
gesture_detected,POINT,1776671383.7147322
gesture_detected,POINT,1776671383.778016
gesture_detected,POINT,1776671383.8417208
gesture_detected,POINT,1776671383.9076278
gesture_detected,POINT,1776671383.9702282
gesture_detected,POINT,1776671384.0325599
gesture_detected,POINT,1776671384.094145
gesture_detected,POINT,1776671384.1575415
gesture_detected,POINT,1776671384.2195659
gesture_detected,POINT,1776671384.2811785
gesture_detected,POINT,1776671384.3433144
gesture_detected,POINT,1776671384.4052098
gesture_detected,POINT,1776671384.4670954
gesture_detected,POINT,1776671384.5297508
gesture_detected,POINT,1776671384.5926213
gesture_detected,POINT,1776671384.6559234
gesture_detected,POINT,1776671384.7195537
gesture_detected,POINT,1776671384.7815096
gesture_detected,POINT,1776671384.8441794
gesture_detected,POINT,1776671384.908789
gesture_detected,POINT,1776671384.9711711
gesture_detected,POINT,1776671385.0353482
gesture_detected,POINT,1776671385.100057
gesture_detected,POINT,1776671385.164169
gesture_detected,POINT,1776671385.2274945
gesture_detected,POINT,1776671385.2912931
gesture_detected,POINT,1776671385.3565884
gesture_detected,POINT,1776671385.4210913
gesture_detected,POINT,1776671385.4870842
gesture_detected,POINT,1776671385.551093
gesture_detected,POINT,1776671385.6160562
gesture_detected,POINT,1776671385.6819568
gesture_detected,POINT,1776671385.7478387
gesture_detected,POINT,1776671385.8105001
gesture_detected,POINT,1776671385.872789
gesture_detected,NEUTRAL,1776671385.9356549
gesture_detected,NEUTRAL,1776671385.997877
gesture_detected,NEUTRAL,1776671386.0604167
gesture_detected,NEUTRAL,1776671386.123538
gesture_detected,NEUTRAL,1776671386.1887999
gesture_detected,NEUTRAL,1776671386.250951
gesture_detected,NEUTRAL,1776671386.314595
gesture_detected,NEUTRAL,1776671386.3770864
gesture_detected,NEUTRAL,1776671386.4382255
gesture_detected,NEUTRAL,1776671386.5008795
gesture_detected,NEUTRAL,1776671386.562898
gesture_detected,NEUTRAL,1776671386.6245632
gesture_detected,NEUTRAL,1776671386.6869102
gesture_detected,NEUTRAL,1776671386.7488115
gesture_detected,NEUTRAL,1776671386.811182
gesture_detected,NEUTRAL,1776671386.8742077
gesture_detected,NEUTRAL,1776671386.9350388
gesture_detected,NEUTRAL,1776671386.996089
gesture_detected,NEUTRAL,1776671387.059117
gesture_detected,NEUTRAL,1776671387.1218038
gesture_detected,NEUTRAL,1776671387.1844037
gesture_detected,NEUTRAL,1776671387.2466927
gesture_detected,NEUTRAL,1776671387.309881
gesture_detected,NEUTRAL,1776671387.374055
gesture_detected,NEUTRAL,1776671387.435779
gesture_detected,NEUTRAL,1776671387.4998674
gesture_detected,NEUTRAL,1776671387.5622928
gesture_detected,STOP,1776671387.6250525
gesture_detected,STOP,1776671387.6872919
gesture_detected,STOP,1776671387.7525916
gesture_detected,STOP,1776671387.8156202
gesture_detected,STOP,1776671387.8788662
gesture_detected,STOP,1776671387.9417982
gesture_detected,STOP,1776671388.0035598
gesture_detected,STOP,1776671388.0672681
gesture_detected,STOP,1776671388.130235
gesture_detected,STOP,1776671388.1928895
gesture_detected,STOP,1776671388.2548258
gesture_detected,STOP,1776671388.3168716
gesture_detected,STOP,1776671388.3788073
gesture_detected,STOP,1776671388.4413524
gesture_detected,STOP,1776671388.502876
gesture_detected,STOP,1776671388.5642014
gesture_detected,STOP,1776671388.626661
gesture_detected,STOP,1776671388.6967828
gesture_detected,STOP,1776671388.7587368
gesture_detected,STOP,1776671388.8218007
gesture_detected,STOP,1776671388.8839965
gesture_detected,STOP,1776671388.9449155
gesture_detected,STOP,1776671389.0077255
gesture_detected,STOP,1776671389.06987
gesture_detected,STOP,1776671389.1353903
gesture_detected,STOP,1776671389.1984737
gesture_detected,STOP,1776671389.261111
gesture_detected,STOP,1776671389.3235152
gesture_detected,STOP,1776671389.387833
gesture_detected,STOP,1776671389.4508445
gesture_detected,STOP,1776671389.5150795
gesture_detected,STOP,1776671389.5776303
gesture_detected,STOP,1776671389.6390076
gesture_detected,STOP,1776671389.70135
gesture_detected,STOP,1776671389.7623413
gesture_detected,OKAY,1776671389.8242712
gesture_detected,OKAY,1776671389.8873727
gesture_detected,OKAY,1776671389.9510462
gesture_detected,OKAY,1776671390.0129375
gesture_detected,OKAY,1776671390.0747259
gesture_detected,OKAY,1776671390.135836
gesture_detected,OKAY,1776671390.1973438
gesture_detected,OKAY,1776671390.2582412
gesture_detected,OKAY,1776671390.3202443
gesture_detected,OKAY,1776671390.383443
gesture_detected,OKAY,1776671390.4463432
gesture_detected,OKAY,1776671390.5098822
gesture_detected,OKAY,1776671390.5733407
gesture_detected,OKAY,1776671390.6356485
gesture_detected,OKAY,1776671390.6987693
gesture_detected,OKAY,1776671390.7612834
gesture_detected,OKAY,1776671390.8238726
gesture_detected,OKAY,1776671390.8874424
gesture_detected,OKAY,1776671390.9500933
gesture_detected,OKAY,1776671391.014596
gesture_detected,OKAY,1776671391.0780046
gesture_detected,OKAY,1776671391.1394098
gesture_detected,OKAY,1776671391.2027998
gesture_detected,OKAY,1776671391.2661786
gesture_detected,OKAY,1776671391.3289013
gesture_detected,OKAY,1776671391.3902955
gesture_detected,OKAY,1776671391.4527354
gesture_detected,OKAY,1776671391.513234
gesture_detected,OKAY,1776671391.5747635
gesture_detected,OKAY,1776671391.6361508
gesture_detected,OKAY,1776671391.6988406
gesture_detected,OKAY,1776671391.761316
gesture_detected,OKAY,1776671391.8269763
gesture_detected,OKAY,1776671391.8883154
gesture_detected,OKAY,1776671391.950094
gesture_detected,OKAY,1776671392.0127358
gesture_detected,OKAY,1776671392.0763776
gesture_detected,OKAY,1776671392.139572
gesture_detected,OKAY,1776671392.2023191
gesture_detected,OKAY,1776671392.2646742
gesture_detected,OKAY,1776671392.3271437
gesture_detected,OKAY,1776671392.389581
gesture_detected,OKAY,1776671392.4511664
gesture_detected,OKAY,1776671392.5133746
gesture_detected,OKAY,1776671392.575561
gesture_detected,OKAY,1776671392.6381016
gesture_detected,OKAY,1776671392.7012615
gesture_detected,OKAY,1776671392.763058
gesture_detected,OKAY,1776671392.8250377
gesture_detected,OKAY,1776671392.8868787
gesture_detected,OKAY,1776671392.9486814
gesture_detected,OKAY,1776671393.0096486
gesture_detected,OKAY,1776671393.0723743
gesture_detected,OKAY,1776671393.134198
gesture_detected,OKAY,1776671393.1963634
gesture_detected,OKAY,1776671393.2609684
gesture_detected,OKAY,1776671393.322913
gesture_detected,OKAY,1776671393.3854704
gesture_detected,OKAY,1776671393.4472837
gesture_detected,OKAY,1776671393.5098658
gesture_detected,OKAY,1776671393.5725236
gesture_detected,OKAY,1776671393.634458
gesture_detected,OKAY,1776671393.6971066
gesture_detected,OKAY,1776671393.759332
gesture_detected,OKAY,1776671393.820719
gesture_detected,OKAY,1776671393.8831642
gesture_detected,OKAY,1776671393.9443245
gesture_detected,OKAY,1776671394.0064092
gesture_detected,OKAY,1776671395.133412
gesture_detected,OKAY,1776671395.2111294
gesture_detected,OKAY,1776671395.289933
gesture_detected,OKAY,1776671395.2936122
gesture_detected,OKAY,1776671395.341119
gesture_detected,OKAY,1776671395.4043193
gesture_detected,OKAY,1776671395.4668717
gesture_detected,OKAY,1776671395.5293744
gesture_detected,OKAY,1776671395.5917726
gesture_detected,OKAY,1776671395.6541896
gesture_detected,OKAY,1776671395.7169943
gesture_detected,OKAY,1776671395.7792718
gesture_detected,OKAY,1776671395.8403926
gesture_detected,OKAY,1776671395.9027877
gesture_detected,OKAY,1776671395.964378
gesture_detected,OKAY,1776671396.0270662
gesture_detected,OKAY,1776671396.0888407
gesture_detected,OKAY,1776671396.1503863
gesture_detected,OKAY,1776671396.2122374
