t_sec,v_raw,v_limited,estop_scale,fatigue_scale,joint_name
504.140,0.0001,0.0001,1.000,1.000,shoulder_lift
504.190,0.0001,0.0001,1.000,1.000,shoulder_lift
504.240,0.0001,0.0001,1.000,1.000,shoulder_lift
504.291,0.0002,0.0002,1.000,1.000,shoulder_lift
504.340,0.0002,0.0002,1.000,1.000,shoulder_lift
504.391,0.0002,0.0002,1.000,1.000,shoulder_lift
504.440,0.0002,0.0002,1.000,1.000,shoulder_lift
504.491,-0.0001,-0.0001,1.000,1.000,shoulder_lift
504.540,0.0001,0.0001,1.000,1.000,shoulder_lift
504.590,0.0001,0.0001,1.000,1.000,shoulder_lift
504.640,0.0001,0.0001,1.000,1.000,shoulder_lift
504.691,0.0001,0.0001,1.000,1.000,shoulder_lift
504.740,-0.0000,-0.0000,1.000,1.000,shoulder_lift
504.790,0.0000,0.0000,1.000,1.000,shoulder_lift
504.840,0.0001,0.0001,1.000,1.000,shoulder_lift
504.890,-0.0001,-0.0001,1.000,1.000,shoulder_lift
504.940,-0.0003,-0.0003,1.000,1.000,shoulder_lift
504.990,-0.0002,-0.0002,1.000,1.000,shoulder_lift
505.040,-0.0002,-0.0002,1.000,1.000,shoulder_lift
505.091,-0.0001,-0.0001,1.000,1.000,shoulder_lift
505.140,-0.0001,-0.0001,1.000,1.000,shoulder_lift
505.190,-0.0003,-0.0003,1.000,1.000,shoulder_lift
505.241,-0.0002,-0.0002,1.000,1.000,shoulder_lift
505.291,-0.0001,-0.0001,1.000,1.000,shoulder_lift
505.340,-0.0001,-0.0001,1.000,1.000,shoulder_lift
505.391,0.0001,0.0001,1.000,1.000,shoulder_lift
505.440,-0.0001,-0.0001,1.000,1.000,shoulder_lift
505.490,-0.0002,-0.0002,1.000,1.000,shoulder_lift
505.540,0.0000,0.0000,1.000,1.000,shoulder_lift
505.591,-0.0001,-0.0001,1.000,1.000,shoulder_lift
505.640,-0.0002,-0.0002,1.000,1.000,shoulder_lift
505.691,-0.0002,-0.0002,1.000,1.000,shoulder_lift
505.741,-0.0001,-0.0001,1.000,1.000,shoulder_lift
505.790,0.0000,0.0000,1.000,1.000,shoulder_lift
505.841,-0.0000,-0.0000,1.000,1.000,shoulder_lift
505.891,-0.0001,-0.0001,1.000,1.000,shoulder_lift
505.940,-0.0002,-0.0002,1.000,1.000,shoulder_lift
505.990,-0.0001,-0.0001,1.000,1.000,shoulder_lift
506.040,-0.0002,-0.0002,1.000,1.000,shoulder_lift
506.091,-0.0001,-0.0001,1.000,1.000,shoulder_lift
506.140,-0.0001,-0.0001,1.000,1.000,shoulder_lift
506.190,-0.0000,-0.0000,1.000,1.000,shoulder_lift
506.240,-0.0001,-0.0001,1.000,1.000,shoulder_lift
506.291,-0.0002,-0.0002,1.000,1.000,shoulder_lift
506.340,-0.0001,-0.0001,1.000,1.000,shoulder_lift
506.391,0.0001,0.0001,1.000,1.000,shoulder_lift
506.440,0.0001,0.0001,1.000,1.000,shoulder_lift
506.490,0.0002,0.0002,1.000,1.000,shoulder_lift
506.541,0.0001,0.0001,1.000,1.000,shoulder_lift
506.590,-0.0000,-0.0000,1.000,1.000,shoulder_lift
506.640,0.0002,0.0002,1.000,1.000,shoulder_lift
506.691,0.0002,0.0002,1.000,1.000,shoulder_lift
506.741,-0.0000,-0.0000,1.000,1.000,shoulder_lift
506.790,0.0001,0.0001,1.000,1.000,shoulder_lift
506.841,0.0003,0.0003,1.000,1.000,shoulder_lift
506.890,0.0001,0.0001,1.000,1.000,shoulder_lift
506.941,0.0001,0.0001,1.000,1.000,shoulder_lift
506.990,0.0002,0.0002,1.000,1.000,shoulder_lift
507.040,0.0002,0.0002,1.000,1.000,shoulder_lift
507.090,0.0000,0.0000,1.000,1.000,shoulder_lift
507.140,0.0001,0.0001,1.000,1.000,shoulder_lift
507.190,0.0001,0.0001,1.000,1.000,shoulder_lift
507.240,-0.0000,-0.0000,1.000,1.000,shoulder_lift
507.290,0.0001,0.0001,1.000,1.000,shoulder_lift
507.341,0.0001,0.0001,1.000,1.000,shoulder_lift
507.390,0.0000,0.0000,1.000,1.000,shoulder_lift
507.440,-0.0001,-0.0001,1.000,1.000,shoulder_lift
507.491,0.0001,0.0001,1.000,1.000,shoulder_lift
507.541,0.0001,0.0001,1.000,1.000,shoulder_lift
507.590,0.0002,0.0002,1.000,1.000,shoulder_lift
507.641,-0.0000,-0.0000,1.000,1.000,shoulder_lift
507.690,0.0000,0.0000,1.000,1.000,shoulder_lift
507.740,0.0001,0.0001,1.000,1.000,shoulder_lift
507.791,0.0001,0.0001,1.000,1.000,shoulder_lift
507.840,0.0001,0.0001,1.000,1.000,shoulder_lift
507.890,0.0001,0.0001,1.000,1.000,shoulder_lift
507.940,0.0000,0.0000,1.000,1.000,shoulder_lift
507.990,0.0002,0.0002,1.000,1.000,shoulder_lift
508.040,0.0001,0.0001,1.000,1.000,shoulder_lift
508.090,0.0002,0.0002,1.000,1.000,shoulder_lift
508.140,-0.0000,-0.0000,1.000,1.000,shoulder_lift
508.191,0.0001,0.0001,1.000,1.000,shoulder_lift
508.240,0.0000,0.0000,1.000,1.000,shoulder_lift
508.291,0.0001,0.0001,1.000,1.000,shoulder_lift
508.341,0.0001,0.0001,1.000,1.000,shoulder_lift
508.390,0.0002,0.0002,1.000,1.000,shoulder_lift
508.440,0.0000,0.0000,1.000,1.000,shoulder_lift
508.491,0.0000,0.0000,1.000,1.000,shoulder_lift
508.540,0.0001,0.0001,1.000,1.000,shoulder_lift
508.590,0.0001,0.0001,1.000,1.000,shoulder_lift
508.640,0.0000,0.0000,1.000,1.000,shoulder_lift
508.691,0.0001,0.0001,1.000,1.000,shoulder_lift
508.740,-0.0000,-0.0000,1.000,1.000,shoulder_lift
508.790,0.0000,0.0000,1.000,1.000,shoulder_lift
508.840,0.0001,0.0001,1.000,1.000,shoulder_lift
508.890,0.0001,0.0001,1.000,1.000,shoulder_lift
508.940,-0.0001,-0.0001,1.000,1.000,shoulder_lift
508.990,0.0000,0.0000,1.000,1.000,shoulder_lift
509.040,0.0001,0.0001,1.000,1.000,shoulder_lift
509.091,-0.0001,-0.0001,1.000,1.000,shoulder_lift
509.141,0.0001,0.0001,1.000,1.000,shoulder_lift
509.190,0.0001,0.0001,1.000,1.000,shoulder_lift
509.240,0.0000,0.0000,1.000,1.000,shoulder_lift
509.290,-0.0001,-0.0001,1.000,1.000,shoulder_lift
509.340,-0.0001,-0.0001,1.000,1.000,shoulder_lift
509.390,0.0001,0.0001,1.000,1.000,shoulder_lift
509.440,-0.0001,-0.0001,1.000,1.000,shoulder_lift
509.491,-0.0001,-0.0001,1.000,1.000,shoulder_lift
509.541,0.0000,0.0000,1.000,1.000,shoulder_lift
509.590,-0.0002,-0.0002,1.000,1.000,shoulder_lift
509.640,-0.0001,-0.0001,1.000,1.000,shoulder_lift
509.690,-0.0002,-0.0002,1.000,1.000,shoulder_lift
509.740,-0.0001,-0.0001,1.000,1.000,shoulder_lift
509.790,-0.0001,-0.0001,1.000,1.000,shoulder_lift
509.840,-0.0001,-0.0001,1.000,1.000,shoulder_lift
509.891,-0.0001,-0.0001,1.000,1.000,shoulder_lift
509.940,-0.0002,-0.0002,1.000,1.000,shoulder_lift
509.990,-0.0001,-0.0001,1.000,1.000,shoulder_lift
510.040,-0.0003,-0.0003,1.000,1.000,shoulder_lift
510.090,-0.0002,-0.0002,1.000,1.000,shoulder_lift
510.140,-0.0002,-0.0002,1.000,1.000,shoulder_lift
510.190,-0.0002,-0.0002,1.000,1.000,shoulder_lift
510.241,-0.0001,-0.0001,1.000,1.000,shoulder_lift
510.290,-0.0001,-0.0001,1.000,1.000,shoulder_lift
510.340,0.0000,0.0000,1.000,1.000,shoulder_lift
510.391,-0.0002,-0.0002,1.000,1.000,shoulder_lift
510.440,0.0001,0.0001,1.000,1.000,shoulder_lift
510.490,-0.0003,-0.0003,1.000,1.000,shoulder_lift
510.541,0.0001,0.0001,1.000,1.000,shoulder_lift
510.591,-0.0000,-0.0000,1.000,1.000,shoulder_lift
510.640,0.0000,0.0000,1.000,1.000,shoulder_lift
510.691,0.0000,0.0000,1.000,1.000,shoulder_lift
510.741,-0.0002,-0.0002,1.000,1.000,shoulder_lift
510.791,-0.0001,-0.0001,1.000,1.000,shoulder_lift
510.840,0.0001,0.0001,1.000,1.000,shoulder_lift
510.890,0.0001,0.0001,1.000,1.000,shoulder_lift
510.940,-0.0001,-0.0001,1.000,1.000,shoulder_lift
510.991,-0.0000,-0.0000,1.000,1.000,shoulder_lift
511.040,-0.0000,-0.0000,1.000,1.000,shoulder_lift
511.090,0.0001,0.0001,1.000,1.000,shoulder_lift
511.141,0.0001,0.0001,1.000,1.000,shoulder_lift
511.190,-0.0000,-0.0000,1.000,1.000,shoulder_lift
511.240,0.0001,0.0001,1.000,1.000,shoulder_lift
511.290,0.0001,0.0001,1.000,1.000,shoulder_lift
511.340,0.0001,0.0001,1.000,1.000,shoulder_lift
511.390,-0.0000,-0.0000,1.000,1.000,shoulder_lift
511.440,0.0001,0.0001,1.000,1.000,shoulder_lift
511.490,0.0001,0.0001,1.000,1.000,shoulder_lift
511.540,-0.0000,-0.0000,1.000,1.000,shoulder_lift
511.590,0.0002,0.0002,1.000,1.000,shoulder_lift
511.640,-0.0000,-0.0000,1.000,1.000,shoulder_lift
511.691,0.0000,0.0000,1.000,1.000,shoulder_lift
511.740,-0.0000,-0.0000,1.000,1.000,shoulder_lift
511.790,0.0001,0.0001,1.000,1.000,shoulder_lift
511.840,0.0001,0.0001,1.000,1.000,shoulder_lift
511.890,0.0001,0.0001,1.000,1.000,shoulder_lift
511.940,0.0001,0.0001,1.000,1.000,shoulder_lift
511.990,0.0001,0.0001,1.000,1.000,shoulder_lift
512.041,0.0001,0.0001,1.000,1.000,shoulder_lift
512.090,0.0002,0.0002,1.000,1.000,shoulder_lift
512.142,-0.0000,-0.0000,1.000,1.000,shoulder_lift
512.190,0.0002,0.0002,1.000,1.000,shoulder_lift
512.240,0.0001,0.0001,1.000,1.000,shoulder_lift
512.291,0.0003,0.0003,1.000,1.000,shoulder_lift
512.340,0.0000,0.0000,1.000,1.000,shoulder_lift
512.390,0.0001,0.0001,1.000,1.000,shoulder_lift
512.440,0.0000,0.0000,1.000,1.000,shoulder_lift
512.490,0.0000,0.0000,1.000,1.000,shoulder_lift
512.540,0.0001,0.0001,1.000,1.000,shoulder_lift
512.590,-0.0000,-0.0000,1.000,1.000,shoulder_lift
512.640,0.0001,0.0001,1.000,1.000,shoulder_lift
512.691,0.0001,0.0001,1.000,1.000,shoulder_lift
512.740,-0.0001,-0.0001,1.000,1.000,shoulder_lift
512.791,0.0001,0.0001,1.000,1.000,shoulder_lift
512.840,0.0000,0.0000,1.000,1.000,shoulder_lift
512.890,-0.0001,-0.0001,1.000,1.000,shoulder_lift
512.940,-0.0000,-0.0000,1.000,1.000,shoulder_lift
512.991,-0.0000,-0.0000,1.000,1.000,shoulder_lift
513.041,0.0000,0.0000,1.000,1.000,shoulder_lift
513.090,-0.0000,-0.0000,1.000,1.000,shoulder_lift
513.140,0.0001,0.0001,1.000,1.000,shoulder_lift
513.190,0.0002,0.0002,1.000,1.000,shoulder_lift
513.241,0.0001,0.0001,1.000,1.000,shoulder_lift
513.290,-0.0000,-0.0000,1.000,1.000,shoulder_lift
513.340,-0.0001,-0.0001,1.000,1.000,shoulder_lift
513.390,0.0002,0.0002,1.000,1.000,shoulder_lift
513.440,0.0001,0.0001,1.000,1.000,shoulder_lift
513.491,0.0002,0.0002,1.000,1.000,shoulder_lift
513.540,0.0001,0.0001,1.000,1.000,shoulder_lift
513.590,-0.0000,-0.0000,1.000,1.000,shoulder_lift
513.640,0.0001,0.0001,1.000,1.000,shoulder_lift
513.690,0.0001,0.0001,1.000,1.000,shoulder_lift
513.740,0.0001,0.0001,1.000,1.000,shoulder_lift
513.790,-0.0000,-0.0000,1.000,1.000,shoulder_lift
513.840,0.0001,0.0001,1.000,1.000,shoulder_lift
513.891,0.0000,0.0000,1.000,1.000,shoulder_lift
513.940,-0.0000,-0.0000,1.000,1.000,shoulder_lift
513.990,0.0000,0.0000,1.000,1.000,shoulder_lift
514.040,-0.0000,-0.0000,1.000,1.000,shoulder_lift
514.090,0.0000,0.0000,1.000,1.000,shoulder_lift
514.140,0.0001,0.0001,1.000,1.000,shoulder_lift
514.190,-0.0000,-0.0000,1.000,1.000,shoulder_lift
514.240,0.0002,0.0002,1.000,1.000,shoulder_lift
514.290,0.0001,0.0001,1.000,1.000,shoulder_lift
514.340,0.0001,0.0001,1.000,1.000,shoulder_lift
514.390,-0.0000,-0.0000,1.000,1.000,shoulder_lift
514.440,0.0001,0.0001,1.000,1.000,shoulder_lift
514.490,0.0000,0.0000,1.000,1.000,shoulder_lift
514.540,0.0001,0.0001,1.000,1.000,shoulder_lift
514.590,0.0000,0.0000,1.000,1.000,shoulder_lift
514.640,0.0001,0.0001,1.000,1.000,shoulder_lift
514.690,0.0001,0.0001,1.000,1.000,shoulder_lift
514.741,0.0000,0.0000,1.000,1.000,shoulder_lift
514.790,-0.0002,-0.0002,1.000,1.000,shoulder_lift
514.840,-0.0001,-0.0001,1.000,1.000,shoulder_lift
514.891,0.0000,0.0000,1.000,1.000,shoulder_lift
514.940,-0.0000,-0.0000,1.000,1.000,shoulder_lift
514.990,-0.0000,-0.0000,1.000,1.000,shoulder_lift
515.040,-0.0001,-0.0001,1.000,1.000,shoulder_lift
515.090,0.0000,0.0000,1.000,1.000,shoulder_lift
515.140,0.0001,0.0001,1.000,1.000,shoulder_lift
515.191,-0.0001,-0.0001,1.000,1.000,shoulder_lift
515.240,-0.0000,-0.0000,1.000,1.000,shoulder_lift
515.290,-0.0001,-0.0001,1.000,1.000,shoulder_lift
515.340,-0.0001,-0.0001,1.000,1.000,shoulder_lift
515.390,-0.0000,-0.0000,1.000,1.000,shoulder_lift
515.440,-0.0002,-0.0002,1.000,1.000,shoulder_lift
515.491,-0.0001,-0.0001,1.000,1.000,shoulder_lift
515.540,-0.0003,-0.0003,1.000,1.000,shoulder_lift
515.590,0.0001,0.0001,1.000,1.000,shoulder_lift
515.640,-0.0001,-0.0001,1.000,1.000,shoulder_lift
515.690,0.0001,0.0001,1.000,1.000,shoulder_lift
515.740,-0.0001,-0.0001,1.000,1.000,shoulder_lift
515.790,0.0000,0.0000,1.000,1.000,shoulder_lift
515.840,0.0000,0.0000,1.000,1.000,shoulder_lift
515.891,-0.0000,-0.0000,1.000,1.000,shoulder_lift
515.940,0.0000,0.0000,1.000,1.000,shoulder_lift
515.991,-0.0002,-0.0002,1.000,1.000,shoulder_lift
516.040,-0.0001,-0.0001,1.000,1.000,shoulder_lift
516.091,-0.0002,-0.0002,1.000,1.000,shoulder_lift
516.140,-0.0002,-0.0002,1.000,1.000,shoulder_lift
516.190,-0.0002,-0.0002,1.000,1.000,shoulder_lift
516.240,0.0000,0.0000,1.000,1.000,shoulder_lift
516.290,-0.0002,-0.0002,1.000,1.000,shoulder_lift
516.340,-0.0002,-0.0002,1.000,1.000,shoulder_lift
516.390,-0.0002,-0.0002,1.000,1.000,shoulder_lift
516.441,0.0000,0.0000,1.000,1.000,shoulder_lift
516.491,-0.0000,-0.0000,1.000,1.000,shoulder_lift
516.540,-0.0002,-0.0002,1.000,1.000,shoulder_lift
516.590,0.0001,0.0001,1.000,1.000,shoulder_lift
516.640,-0.0000,-0.0000,1.000,1.000,shoulder_lift
516.691,-0.0002,-0.0002,1.000,1.000,shoulder_lift
516.741,-0.0002,-0.0002,1.000,1.000,shoulder_lift
516.790,-0.0001,-0.0001,1.000,1.000,shoulder_lift
516.840,-0.0001,-0.0001,1.000,1.000,shoulder_lift
516.890,-0.0002,-0.0002,1.000,1.000,shoulder_lift
516.940,0.0001,0.0001,1.000,1.000,shoulder_lift
516.990,-0.0001,-0.0001,1.000,1.000,shoulder_lift
517.040,0.0000,0.0000,1.000,1.000,shoulder_lift
517.090,0.0001,0.0001,1.000,1.000,shoulder_lift
517.140,0.0001,0.0001,1.000,1.000,shoulder_lift
517.190,0.0001,0.0001,1.000,1.000,shoulder_lift
517.241,0.0001,0.0001,1.000,1.000,shoulder_lift
517.290,0.0001,0.0001,1.000,1.000,shoulder_lift
517.341,0.0003,0.0003,1.000,1.000,shoulder_lift
517.390,0.0000,0.0000,1.000,1.000,shoulder_lift
517.440,0.0001,0.0001,1.000,1.000,shoulder_lift
517.491,0.0001,0.0001,1.000,1.000,shoulder_lift
517.541,0.0001,0.0001,1.000,1.000,shoulder_lift
517.590,0.0000,0.0000,1.000,1.000,shoulder_lift
517.640,0.0001,0.0001,1.000,1.000,shoulder_lift
517.690,0.0001,0.0001,1.000,1.000,shoulder_lift
517.740,0.0001,0.0001,1.000,1.000,shoulder_lift
517.790,0.0001,0.0001,1.000,1.000,shoulder_lift
517.840,0.0001,0.0001,1.000,1.000,shoulder_lift
517.890,0.0000,0.0000,1.000,1.000,shoulder_lift
517.940,0.0001,0.0001,1.000,1.000,shoulder_lift
517.990,0.0001,0.0001,1.000,1.000,shoulder_lift
518.041,0.0001,0.0001,1.000,1.000,shoulder_lift
518.091,0.0001,0.0001,1.000,1.000,shoulder_lift
518.141,0.0001,0.0001,1.000,1.000,shoulder_lift
518.190,0.0001,0.0001,1.000,1.000,shoulder_lift
518.240,0.0001,0.0001,1.000,1.000,shoulder_lift
518.290,0.0001,0.0001,1.000,1.000,shoulder_lift
518.340,0.0001,0.0001,1.000,1.000,shoulder_lift
518.390,0.0003,0.0003,1.000,1.000,shoulder_lift
518.441,0.0001,0.0001,1.000,1.000,shoulder_lift
518.491,0.0002,0.0002,1.000,1.000,shoulder_lift
518.540,0.0001,0.0001,1.000,1.000,shoulder_lift
518.590,0.0003,0.0003,1.000,1.000,shoulder_lift
518.640,0.0001,0.0001,1.000,1.000,shoulder_lift
518.690,-0.0000,-0.0000,1.000,1.000,shoulder_lift
518.740,-0.0001,-0.0001,1.000,1.000,shoulder_lift
518.790,0.0001,0.0001,1.000,1.000,shoulder_lift
518.840,0.0000,0.0000,1.000,1.000,shoulder_lift
518.890,0.0000,0.0000,1.000,1.000,shoulder_lift
518.940,0.0000,0.0000,1.000,1.000,shoulder_lift
518.990,0.0001,0.0001,1.000,1.000,shoulder_lift
519.040,0.0001,0.0001,1.000,1.000,shoulder_lift
519.091,0.0001,0.0001,1.000,1.000,shoulder_lift
519.140,-0.0001,-0.0001,1.000,1.000,shoulder_lift
519.190,-0.0000,-0.0000,1.000,1.000,shoulder_lift
519.240,0.0000,0.0000,1.000,1.000,shoulder_lift
519.290,-0.0004,-0.0004,1.000,1.000,shoulder_lift
519.341,-0.0001,-0.0001,1.000,1.000,shoulder_lift
519.390,-0.0001,-0.0001,1.000,1.000,shoulder_lift
519.440,-0.0002,-0.0002,1.000,1.000,shoulder_lift
519.492,-0.0002,-0.0002,1.000,1.000,shoulder_lift
519.541,-0.0001,-0.0001,1.000,1.000,shoulder_lift
519.590,-0.0002,-0.0002,1.000,1.000,shoulder_lift
519.641,-0.0001,-0.0001,1.000,1.000,shoulder_lift
519.690,0.0001,0.0001,1.000,1.000,shoulder_lift
519.740,-0.0002,-0.0002,1.000,1.000,shoulder_lift
519.790,-0.0002,-0.0002,1.000,1.000,shoulder_lift
519.841,-0.0002,-0.0002,1.000,1.000,shoulder_lift
519.890,-0.0002,-0.0002,1.000,1.000,shoulder_lift
519.940,-0.0001,-0.0001,1.000,1.000,shoulder_lift
519.990,-0.0002,-0.0002,1.000,1.000,shoulder_lift
520.040,-0.0002,-0.0002,1.000,1.000,shoulder_lift
520.090,-0.0000,-0.0000,1.000,1.000,shoulder_lift
520.140,-0.0002,-0.0002,1.000,1.000,shoulder_lift
520.190,-0.0000,-0.0000,1.000,1.000,shoulder_lift
520.240,-0.0001,-0.0001,1.000,1.000,shoulder_lift
520.290,-0.0001,-0.0001,1.000,1.000,shoulder_lift
520.340,-0.0001,-0.0001,1.000,1.000,shoulder_lift
520.390,-0.0001,-0.0001,1.000,1.000,shoulder_lift
520.440,-0.0002,-0.0002,1.000,1.000,shoulder_lift
520.491,-0.0002,-0.0002,1.000,1.000,shoulder_lift
520.540,-0.0000,-0.0000,1.000,1.000,shoulder_lift
520.590,0.0001,0.0001,1.000,1.000,shoulder_lift
520.640,0.0001,0.0001,1.000,1.000,shoulder_lift
520.690,-0.0001,-0.0001,1.000,1.000,shoulder_lift
520.741,0.0001,0.0001,1.000,1.000,shoulder_lift
520.791,0.0002,0.0002,1.000,1.000,shoulder_lift
520.841,0.0001,0.0001,1.000,1.000,shoulder_lift
520.890,-0.0000,-0.0000,1.000,1.000,shoulder_lift
520.940,0.0002,0.0002,1.000,1.000,shoulder_lift
520.990,0.0001,0.0001,1.000,1.000,shoulder_lift
521.041,0.0000,0.0000,1.000,1.000,shoulder_lift
521.091,0.0002,0.0002,1.000,1.000,shoulder_lift
521.141,0.0001,0.0001,1.000,1.000,shoulder_lift
521.190,-0.0000,-0.0000,1.000,1.000,shoulder_lift
521.240,0.0001,0.0001,1.000,1.000,shoulder_lift
521.290,0.0001,0.0001,1.000,1.000,shoulder_lift
521.340,0.0000,0.0000,1.000,1.000,shoulder_lift
521.390,0.0001,0.0001,1.000,1.000,shoulder_lift
521.440,0.0001,0.0001,1.000,1.000,shoulder_lift
521.490,0.0001,0.0001,1.000,1.000,shoulder_lift
521.540,0.0001,0.0001,1.000,1.000,shoulder_lift
521.590,0.0001,0.0001,1.000,1.000,shoulder_lift
521.641,0.0001,0.0001,1.000,1.000,shoulder_lift
521.690,0.0001,0.0001,1.000,1.000,shoulder_lift
521.741,0.0000,0.0000,1.000,1.000,shoulder_lift
521.790,0.0001,0.0001,1.000,1.000,shoulder_lift
521.840,0.0001,0.0001,1.000,1.000,shoulder_lift
521.890,0.0001,0.0001,1.000,1.000,shoulder_lift
521.940,0.0002,0.0002,1.000,1.000,shoulder_lift
521.990,0.0001,0.0001,1.000,1.000,shoulder_lift
522.041,0.0001,0.0001,1.000,1.000,shoulder_lift
522.091,0.0001,0.0001,1.000,1.000,shoulder_lift
522.140,0.0001,0.0001,1.000,1.000,shoulder_lift
522.190,-0.0000,-0.0000,1.000,1.000,shoulder_lift
522.240,0.0001,0.0001,1.000,1.000,shoulder_lift
522.291,0.0002,0.0002,1.000,1.000,shoulder_lift
522.340,0.0001,0.0001,1.000,1.000,shoulder_lift
522.391,0.0001,0.0001,1.000,1.000,shoulder_lift
522.440,0.0001,0.0001,1.000,1.000,shoulder_lift
522.491,-0.0000,-0.0000,1.000,1.000,shoulder_lift
522.540,0.0002,0.0002,1.000,1.000,shoulder_lift
522.590,0.0001,0.0001,1.000,1.000,shoulder_lift
522.640,0.0001,0.0001,1.000,1.000,shoulder_lift
522.690,0.0000,0.0000,1.000,1.000,shoulder_lift
522.740,0.0001,0.0001,1.000,1.000,shoulder_lift
522.790,0.0001,0.0001,1.000,1.000,shoulder_lift
522.840,0.0001,0.0001,1.000,1.000,shoulder_lift
522.891,0.0001,0.0001,1.000,1.000,shoulder_lift
522.941,0.0002,0.0002,1.000,1.000,shoulder_lift
522.990,0.0001,0.0001,1.000,1.000,shoulder_lift
523.040,-0.0000,-0.0000,1.000,1.000,shoulder_lift
523.091,0.0001,0.0001,1.000,1.000,shoulder_lift
523.140,-0.0000,-0.0000,1.000,1.000,shoulder_lift
523.191,-0.0001,-0.0001,1.000,1.000,shoulder_lift
523.240,-0.0001,-0.0001,1.000,1.000,shoulder_lift
523.291,-0.0001,-0.0001,1.000,1.000,shoulder_lift
523.340,-0.0003,-0.0003,1.000,1.000,shoulder_lift
523.390,0.0001,0.0001,1.000,1.000,shoulder_lift
523.440,-0.0002,-0.0002,1.000,1.000,shoulder_lift
523.491,-0.0001,-0.0001,1.000,1.000,shoulder_lift
523.541,0.0000,0.0000,1.000,1.000,shoulder_lift
523.590,-0.0001,-0.0001,1.000,1.000,shoulder_lift
523.640,-0.0001,-0.0001,1.000,1.000,shoulder_lift
523.690,-0.0000,-0.0000,1.000,1.000,shoulder_lift
523.740,-0.0001,-0.0001,1.000,1.000,shoulder_lift
523.790,-0.0002,-0.0002,1.000,1.000,shoulder_lift
523.840,-0.0002,-0.0002,1.000,1.000,shoulder_lift
523.890,-0.0001,-0.0001,1.000,1.000,shoulder_lift
523.940,-0.0001,-0.0001,1.000,1.000,shoulder_lift
523.990,-0.0002,-0.0002,1.000,1.000,shoulder_lift
524.040,-0.0002,-0.0002,1.000,1.000,shoulder_lift
524.090,0.0001,0.0001,1.000,1.000,shoulder_lift
524.140,-0.0001,-0.0001,1.000,1.000,shoulder_lift
524.190,-0.0001,-0.0001,1.000,1.000,shoulder_lift
524.240,-0.0000,-0.0000,1.000,1.000,shoulder_lift
524.290,-0.0001,-0.0001,1.000,1.000,shoulder_lift
524.340,-0.0000,-0.0000,1.000,1.000,shoulder_lift
524.390,-0.0001,-0.0001,1.000,1.000,shoulder_lift
524.442,-0.0001,-0.0001,1.000,1.000,shoulder_lift
524.490,0.0000,0.0000,1.000,1.000,shoulder_lift
524.540,-0.0002,-0.0002,1.000,1.000,shoulder_lift
524.590,-0.0001,-0.0001,1.000,1.000,shoulder_lift
524.640,-0.0001,-0.0001,1.000,1.000,shoulder_lift
524.690,-0.0001,-0.0001,1.000,1.000,shoulder_lift
524.740,-0.0001,-0.0001,1.000,1.000,shoulder_lift
524.791,-0.0001,-0.0001,1.000,1.000,shoulder_lift
524.840,-0.0000,-0.0000,1.000,1.000,shoulder_lift
524.891,0.0000,0.0000,1.000,1.000,shoulder_lift
524.941,-0.0001,-0.0001,1.000,1.000,shoulder_lift
524.990,-0.0002,-0.0002,1.000,1.000,shoulder_lift
525.041,-0.0001,-0.0001,1.000,1.000,shoulder_lift
525.090,0.0000,0.0000,1.000,1.000,shoulder_lift
525.140,0.0000,0.0000,1.000,1.000,shoulder_lift
525.190,-0.0001,-0.0001,1.000,1.000,shoulder_lift
525.240,0.0002,0.0002,1.000,1.000,shoulder_lift
525.290,0.0000,0.0000,1.000,1.000,shoulder_lift
525.340,0.0002,0.0002,1.000,1.000,shoulder_lift
525.391,0.0001,0.0001,1.000,1.000,shoulder_lift
525.440,0.0004,0.0004,1.000,1.000,shoulder_lift
525.490,0.0002,0.0002,1.000,1.000,shoulder_lift
525.541,0.0003,0.0003,1.000,1.000,shoulder_lift
525.590,0.0002,0.0002,1.000,1.000,shoulder_lift
525.641,0.0003,0.0003,1.000,1.000,shoulder_lift
525.690,0.0002,0.0002,1.000,1.000,shoulder_lift
525.741,0.0002,0.0002,1.000,1.000,shoulder_lift
525.790,0.0003,0.0003,1.000,1.000,shoulder_lift
525.840,0.0003,0.0003,1.000,1.000,shoulder_lift
525.890,0.0002,0.0002,1.000,1.000,shoulder_lift
525.941,0.0002,0.0002,1.000,1.000,shoulder_lift
525.990,0.0001,0.0001,1.000,1.000,shoulder_lift
526.040,0.0001,0.0001,1.000,1.000,shoulder_lift
526.091,0.0001,0.0001,1.000,1.000,shoulder_lift
526.140,0.0002,0.0002,1.000,1.000,shoulder_lift
526.190,-0.0000,-0.0000,1.000,1.000,shoulder_lift
526.240,0.0001,0.0001,1.000,1.000,shoulder_lift
526.290,0.0001,0.0001,1.000,1.000,shoulder_lift
526.342,0.0000,0.0000,1.000,1.000,shoulder_lift
526.390,0.0000,0.0000,1.000,1.000,shoulder_lift
526.440,-0.0001,-0.0001,1.000,1.000,shoulder_lift
526.490,0.0001,0.0001,1.000,1.000,shoulder_lift
526.540,0.0000,0.0000,1.000,1.000,shoulder_lift
526.590,-0.0000,-0.0000,1.000,1.000,shoulder_lift
526.640,0.0000,0.0000,1.000,1.000,shoulder_lift
526.691,0.0001,0.0001,1.000,1.000,shoulder_lift
